Music Name,Artist,Music ID,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Valence,Duration_ms,Key,Mode,Time_signature,Popularity
Be My Baby,Ariana Grande,0fonaf88IEDQM309zmU80L,0.0735,0.622,0.586,7.41e-06,0.0803,-6.241,0.0356,145.08,0.434,217053,3,0,4,61
Be Still,The Killers,1B5tiGNcOHERcXcBHiL6Xs,0.59,0.548,0.254,1.55e-05,0.0937,-8.981,0.0314,143.769,0.0386,273240,3,1,4,54
Beach Side,Kings of Leon,3NMU74T6ZvZQ8KJayrCWPo,0.0428,0.488,0.749,0.000845,0.105,-5.73,0.03,170.69,0.48,170960,1,0,4,55
"Beamer, Benz, Or Bentley",Lloyd Banks,0cNJ3huiV99wvUN1tmQLTL,0.00402,0.652,0.671,2.89e-05,0.598,-5.376,0.315,159.963,0.518,208387,4,0,4,58
Beat Is Up,Liz Phair,683Zk6vfjq0drFQmzKYnsK,0.0208,0.738,0.865,8.05e-05,0.0654,-9.292,0.0624,119.994,0.82,199187,2,1,4,6
Beat The Devil's Tattoo,Black Rebel Motorcycle Club,61OOEzfcJvTLHhFiLZOGRN,0.42,0.521,0.921,0.0207,0.175,-2.744,0.0382,96.51,0.707,225760,4,1,4,52
Beautiful,DJ Khaled,5kYSScXYOZYyi0fxramiW6,0.103,0.489,0.55,0.0,0.118,-6.729,0.233,171.882,0.241,223233,6,1,4,64
Beautiful Dangerous,Slash,0TyZ9ebypz8PPVxl5D74yf,0.00611,0.528,0.802,0.0,0.35,-5.376,0.0357,98.144,0.531,278720,6,0,4,35
Beautiful Every Time,Lee Brice,19bOTe6YIbLkO3aAokHKzB,0.133,0.437,0.74,0.0,0.0967,-4.525,0.0484,149.81,0.558,210107,11,1,3,34
Beautiful Monster,Ne-Yo,2Q99zPXVqCPN5RaZawvJWZ,0.209,0.708,0.771,5.32e-06,0.277,-6.99,0.131,128.013,0.494,251573,5,0,4,60
Beauty in the World,Macy Gray,6nsGda4FKwxNaJ85qShY6z,0.00151,0.678,0.616,0.0,0.148,-9.296,0.0305,100.518,0.692,229653,7,1,4,48
Because of the Shame,Against Me!,29XJevW3K257YA1F8cteTf,7.36e-05,0.464,0.95,0.000631,0.329,-2.907,0.0529,157.823,0.629,261333,2,1,4,43
Bed Intruder Song,The Gregory Brothers,0YA8lQCSWxcvMP76G75w5L,0.000587,0.543,0.649,0.79,0.0698,-9.04,0.0409,152.058,0.462,186666,0,1,4,0
Bees,Warpaint,6AkRqV84p8svfPsttfhMJx,0.0379,0.598,0.781,0.00162,0.105,-6.386,0.0428,102.122,0.568,265227,9,0,4,23
Behind The Mask,Michael Jackson,2q6GpGV3HC67QbNrBcZLxl,0.00586,0.756,0.913,0.0024,0.363,-2.567,0.0382,115.698,0.453,301733,5,0,4,45
Believe,Meek Mill,1fckqKAI9ug7U1DgQrrOop,0.00126,0.701,0.71,0.0,0.32,-5.209,0.068,143.971,0.138,239280,9,1,4,47
Belinda,Ben Folds,3YjuJmS3uwIVQo5CGqK024,0.419,0.361,0.416,0.000184,0.166,-8.072,0.0388,140.85,0.215,373413,10,1,4,17
Best Friend,Saweetie,2etHQJxIbV0soyPhelVs9Y,0.00302,0.84,0.766,3.61e-06,0.0684,-4.12,0.136,94.018,0.402,155884,4,1,4,72
Best Of Joy,Michael Jackson,6fXnvKnT6f647ZcjKTTtz9,0.172,0.731,0.677,1.27e-06,0.1,-4.797,0.027,98.706,0.784,182307,8,1,4,40
Best Of Me,Alicia Keys,1KkxtIMy5n9AN0hhlzWbAc,0.115,0.739,0.849,0.00361,0.103,-7.563,0.0626,79.98,0.809,238999,5,1,4,38
Best Places to Be a Mom,Taking Back Sunday,6qblu5bhHV9qJXuvBXgd4m,0.00399,0.306,0.914,0.0,0.159,-5.742,0.0623,179.435,0.188,211573,3,1,4,32
Best Winter,Tom McRae,1uJxliLGLZM4G30xHT484I,0.933,0.657,0.386,0.000408,0.0896,-9.117,0.0322,130.073,0.491,147253,7,1,4,13
Bet I,B.o.B,2ZMDfZ2VB5J1SVKEBP9ryH,0.103,0.825,0.877,0.0,0.33,-4.556,0.118,133.973,0.963,257920,6,1,4,33
Better Than a Hallelujah,Amy Grant,6RlliUfY8hTxnaK85e6D5Z,0.473,0.616,0.488,5.34e-05,0.106,-7.513,0.0265,75.0,0.501,222397,7,1,4,42
Better Than Revenge,Taylor Swift,0NwGC0v03ysCYINtg6ns58,0.000886,0.496,0.885,0.0,0.191,-2.969,0.0803,145.863,0.665,220307,11,0,4,80
Better Than Today,Kylie Minogue,79RuU2HG7oRQwTlWiXJMwf,0.27,0.804,0.798,0.0319,0.0854,-6.178,0.0255,108.988,0.826,205520,10,1,4,35
Between Bare Trees,The Choir,0b4za5w3nAeWkoJMSLQAiU,0.00415,0.577,0.432,0.0122,0.128,-7.63,0.0232,98.001,0.435,255427,6,0,4,4
Between the Lines,Stone Temple Pilots,3b7OoX6gbAzo9ezvAtH9rw,2.56e-05,0.46,0.934,8.94e-06,0.376,-4.566,0.047,137.022,0.779,170627,0,1,4,32
Beyond Our Suffering,As I Lay Dying,7HZXPJnjvbtmNvZfLxQFAG,2.44e-05,0.463,0.985,0.0167,0.236,-4.345,0.231,114.949,0.0941,169773,6,0,4,32
BF Bass (Ode To Olympia),Bryan Ferry,7JyuSypL09ysEkvvGr3Pes,0.144,0.726,0.885,1.39e-05,0.0992,-4.511,0.0301,115.988,0.811,249333,2,1,4,12
Big Night,Big Time Rush,3mTyzSoSqh6KJj9p88WHaY,0.000486,0.607,0.733,1.59e-06,0.313,-4.13,0.0312,140.097,0.57,196133,6,0,4,42
Bigger Than Us,Michael Rice,45VugoW5rHn10hloUhEPcV,0.0146,0.519,0.545,0.0,0.0861,-8.124,0.0345,82.025,0.568,178098,0,1,4,35
Billionaire,Glee,6d5CfH0P84foEd1fkmp7po,0.259,0.791,0.721,0.0,0.104,-5.588,0.094,87.032,0.66,211440,6,0,4,44
Bionic,Christina Aguilera,3Vf1gIyoOSHPQTycGpVKju,0.0654,0.422,0.933,0.0,0.382,-2.439,0.196,175.99,0.854,201267,2,1,5,40
Birthday,Disclosure,1LnEy9O3sYTeO6KiPHKGHq,0.0926,0.692,0.728,4.58e-06,0.125,-8.686,0.0822,136.205,0.668,219520,5,0,4,45
Birthday Boy,Drive-By Truckers,7F8xYAzJZK7LJ5ra1Jopwk,0.282,0.336,0.977,0.154,0.375,-2.484,0.111,134.674,0.253,215880,2,1,4,19
Bitter Divisions,Against Me!,4bxdSskxLQPZNFrUQ8DxPf,2.62e-05,0.495,0.929,0.218,0.181,-4.047,0.0335,131.458,0.329,241560,2,1,4,23
Bitter Pill,Mt. Desolation,31XJG3IzNL8FPYsVhcYDvB,0.013,0.538,0.772,4.25e-06,0.349,-4.495,0.033,121.987,0.567,245107,4,0,4,6
Bittersweet,Ellie Goulding,6PMBbwveuclVCMePlnbU0L,0.422,0.548,0.751,0.0,0.0437,-5.72,0.0435,150.006,0.317,236173,11,1,4,41
Bittersweet Memories,Bullet For My Valentine,02PTdS9L4BFXOtNvyM1ukF,8.21e-05,0.443,0.872,3.37e-06,0.229,-4.205,0.0444,142.045,0.211,308827,3,1,4,54
Black and Yellow,Wiz Khalifa,5A6OHHy73AR5tLxgTc98zz,0.0646,0.684,0.834,0.0,0.271,-4.524,0.0675,164.02,0.538,217667,2,0,4,77
Black Country,Black Country Communion,71KotlO2JOtE0ma0lHQ65Y,0.00462,0.262,0.841,0.316,0.143,-8.574,0.103,91.842,0.428,195013,4,1,4,32
Black Rain,Keane,575QxYiBezic1YhcP7ztqT,0.674,0.444,0.47,0.789,0.103,-11.219,0.0319,131.915,0.346,226560,3,1,4,21
Black Sheep,Yonder Mountain String Band,6crQXVjYG9t4gjnvbOhtKd,0.565,0.63,0.695,0.86,0.0979,-9.223,0.0267,105.059,0.743,312147,5,1,4,8
Black Water,Ruth Gerson,3Mewpq74C5yEjPxHfbdmgC,0.364,0.337,0.326,0.000176,0.11,-12.221,0.0349,170.007,0.126,455210,6,0,4,0
Blackbird,Madness,0MYsivOyMujsnY33Xd7reo,0.469,0.558,0.673,0.000455,0.377,-4.899,0.0341,106.351,0.341,243960,7,1,4,15
Blackout,Garbage,3sXZZT8pHQyOg8tMfjk7cz,0.00297,0.575,0.8,0.311,0.137,-4.731,0.0386,124.033,0.312,392587,4,1,4,21
Blah Blah Blah,Kesha,7lWUJpax919G4JdaFEVmCy,0.0843,0.752,0.836,0.000425,0.424,-3.173,0.115,120.003,0.519,172053,10,1,4,70
Blame Game,Kanye West,4EndPA8b6FDWYp1RgsnLEB,0.306,0.419,0.581,6.3e-05,0.11,-5.964,0.0688,80.305,0.636,469867,10,0,1,65
Blame It on Waylon,Josh Thompson,7M68YTelBnT9P1eO1idOOs,0.0353,0.653,0.826,0.0,0.193,-5.352,0.0315,122.055,0.669,212648,2,1,4,49
Blame the Machines,Duran Duran,6WS0lfsaLN6Jkbiyiyjb4R,0.000396,0.576,0.736,0.000555,0.0711,-4.527,0.0335,144.989,0.45,249533,6,0,4,19
Blazin,Nicki Minaj,3g8IZkTL7EYqtmKCfxvHq3,0.167,0.554,0.903,0.0,0.418,-3.454,0.22,140.03,0.552,301800,6,1,4,44
Bleeding Heart,Jimi Hendrix,5QytK3mFNMckdsgVdCv5Lf,0.637,0.505,0.617,0.00405,0.128,-8.517,0.0479,144.962,0.756,238307,8,1,4,40
Bliss,Buckcherry,4ABQrOn4PcXmLQC0Xyf3x9,0.0113,0.368,0.91,8.4e-06,0.0987,-3.861,0.0651,187.048,0.639,234168,11,1,4,15
Blood is Blood,Mary Gauthier,40ZQl4fPtg2uabR5ucNMCY,0.873,0.536,0.267,0.00387,0.103,-8.795,0.0285,142.703,0.155,288787,9,1,4,2
Blood Like Lemonade,Morcheeba,6V472EZ0ymkw3zEDOqlIew,0.0009,0.652,0.588,0.385,0.2,-9.645,0.103,168.061,0.627,293307,5,1,4,55
Bloodbath & Beyond,Soulfly,3xzITxP3VdwyFrPk0m5bct,6.26e-05,0.255,0.97,0.091,0.342,-3.28,0.217,164.972,0.188,153080,11,0,4,14
Bloodbuzz Ohio,The National,3lnF83kG6ePhTSWRoW62dO,0.0558,0.402,0.835,0.18,0.103,-6.367,0.043,157.066,0.69,275933,9,1,4,52
Blow,Ed Sheeran,6EbduYTr62sSzvl36wWiFM,0.000245,0.631,0.796,0.0115,0.38,-5.35,0.0401,92.469,0.596,209120,1,1,4,64
Blowin' Me Kisses,Soulja Boy,2Do1L5N6kvGZJPQ7QTQTAk,0.165,0.702,0.863,0.0,0.0638,-3.18,0.0891,154.007,0.836,199507,1,0,4,48
Blue Beard,Band of Horses,2zjJ36a6rB7MI7jiHnaAJx,0.429,0.431,0.454,3.93e-06,0.248,-8.23,0.0255,137.9,0.299,202360,2,1,4,37
Blue Blood Blues,The Dead Weather,3javCHQDuV4sg9XKCQJN7N,0.00463,0.547,0.943,0.00796,0.685,-2.502,0.244,92.258,0.515,202307,2,1,4,43
Blue Skies,Lenka,1MKfplOg9xC8EIzL9nMBWi,0.0701,0.633,0.53,0.000259,0.151,-10.668,0.0759,170.009,0.214,206424,11,0,4,50
Blue Sky,Common,3wauST900TNdlPA66c7TdI,0.0933,0.387,0.775,0.0,0.352,-5.349,0.0515,122.43,0.162,243933,3,0,5,33
Body Parts,Plain White T's,6yAISR7dQOQojG38V1wLCB,0.653,0.511,0.426,1.3e-06,0.114,-10.228,0.0261,76.487,0.144,215053,1,1,4,20
Body Shots,Kaci Battaglia,2FYrAXEClfsOYtk7B9lK8x,0.0643,0.951,0.951,0.000139,0.0556,-4.622,0.0737,122.01,0.968,243717,11,0,4,34
Bollywood,Liz Phair,1tWuDExljxWDWG6hnbSilQ,0.417,0.703,0.962,0.00908,0.17,-5.605,0.136,105.953,0.752,162280,8,1,4,11
"Bon, Bon",Pitbull,1UNAe1Y3ndCl68yPKpZS7T,0.166,0.811,0.897,0.0,0.206,-7.829,0.212,127.997,0.766,216354,5,1,4,55
Boomerang,Jana Kramer,58Q0jJjBAgo0WAoWUEi6HM,0.0262,0.639,0.959,0.000125,0.166,-2.968,0.0334,118.016,0.698,221960,3,0,4,24
Boots,Hardy,48r61fmMtlyjaMgXhi0Go6,0.181,0.544,0.871,0.0,0.0862,-3.831,0.0392,104.018,0.511,193902,2,1,4,67
Boots & Boys,Kesha,1XewSNzDnNkkNbEBnb0v9B,0.0191,0.723,0.898,0.0,0.311,-3.572,0.084,126.016,0.695,176347,9,1,4,41
Born Again,Rihanna,18zQTt3ifDv6iLni2YuXMg,0.475,0.465,0.26,0.0,0.138,-8.179,0.031,116.642,0.259,213333,0,0,4,57
Born Free,Kid Rock,0nzsQbMirivcvRc6rNfXSp,0.00637,0.592,0.917,1.3e-06,0.112,-1.278,0.0275,127.439,0.682,264533,9,1,4,55
Born To Be Your Woman,Joey + Rory,1vSm3f12lmOZnvGXmIE93W,0.712,0.542,0.342,0.000298,0.173,-8.197,0.0271,128.914,0.351,197480,11,1,4,34
Bottoms Up,The Boyboy West Coast,4CIMIZRcwllSonMlzr5wd2,0.0186,0.845,0.791,0.107,0.0957,-3.674,0.161,117.987,0.843,196400,3,1,4,49
Bound to You,Christina Aguilera,1wfsEe3xb2kvWv8dXD5k5m,0.834,0.286,0.411,0.0,0.132,-4.94,0.0315,164.1,0.0703,263827,4,0,3,51
Bow Chicka Wow Wow,Mike Posner,7neVcKsbivjMDIkdfoao5m,0.318,0.626,0.67,0.0,0.0429,-5.381,0.0534,73.422,0.523,223253,7,1,4,55
Boxer,The Gaslight Anthem,3sFC56Ve0rWhNoh4sNhKxY,0.00136,0.476,0.957,0.00049,0.275,-2.939,0.0959,172.069,0.87,166947,10,1,4,38
Boy Falls From the Sky,Reeve Carney,3gLw7MgKKAoirVrp0zT0bj,0.0164,0.45,0.777,0.0,0.19,-4.597,0.0318,103.017,0.199,266440,10,0,4,21
Boyfriend,Usher,3hRG2nZPcYUN0VYohLBds1,0.081,0.759,0.599,0.0,0.0558,-7.221,0.0898,127.109,0.682,226740,8,1,4,61
Boys In The Summer,Jessie James Decker,2qUDxmiWrOqpjiTYv8hsUd,0.0547,0.643,0.96,0.0,0.181,-2.436,0.0671,107.998,0.926,182600,8,1,4,29
Brainwashed,Devlin,2mboV6wnVUtMIUlzIbtPWp,0.0109,0.435,0.952,0.0,0.107,-4.177,0.311,175.104,0.464,201640,4,0,4,37
Break My Bank,New Boyz,05Q8DT8pyXJrxI6kCLzjdh,0.0202,0.742,0.762,0.0,0.0921,-4.043,0.0575,91.009,0.367,177253,8,1,4,36
Break Open the Sky,tobyMac,7FnHglwH7D8a9IJAUHLv91,0.0228,0.63,0.783,0.0,0.1,-6.17,0.0682,87.025,0.799,261987,11,1,4,27
Break Ya Back,Timbaland,4GQL50FHlcvHYlfcEiWoDv,0.00252,0.637,0.744,0.826,0.32,-6.58,0.119,161.766,0.537,267653,6,1,4,14
Breakdown,Prince,7K7YEejtHd4rK57J6QkuMr,0.85,0.623,0.536,0.0,0.146,-5.1,0.0399,121.945,0.227,244144,4,1,4,27
Breaking Point,Bullet For My Valentine,5duR1jvJ2E0IOoYresQIkQ,0.000485,0.319,0.967,0.000102,0.315,-3.485,0.124,147.951,0.269,222453,5,1,4,45
Breathe,Jax Jones,5nSGt7nwbntDCUGTR6glwd,0.0249,0.724,0.734,0.000325,0.127,-5.539,0.0383,125.993,0.673,208107,11,0,4,0
Brian Eno,MGMT,4QbVaPjV46w52zemaIWYl8,0.00851,0.374,0.969,0.00289,0.0656,-3.505,0.0527,181.787,0.635,271773,7,1,4,40
Bridie's Eyes,Kelley Ryan,2dcJudjzO3XvGSFuh4XVLD,0.719,0.224,0.225,0.0,0.111,-10.826,0.0327,75.504,0.574,220840,4,0,1,0
Bright Lights,Tinchy Stryder,6fbbg7VzHuUD78ZOTiqDyU,0.128,0.635,0.918,0.0,0.271,-2.328,0.125,94.965,0.688,207377,11,1,4,11
"Bright Lights, Bigger City",Cee Lo Green,2zT5npcA5n2RhhnBiWg3zo,0.000282,0.632,0.749,1.31e-05,0.73,-5.125,0.0294,108.994,0.702,218280,4,1,4,50
Bring On The Wonder,Sarah McLachlan,4iqkUk1kvVMZqxwJjKJJhu,0.907,0.393,0.167,0.0,0.0682,-11.576,0.0406,84.581,0.122,174560,9,0,4,30
Bring The Light,Beady Eye,6ZKGdsNCvOlBhGtb259jDQ,0.000762,0.328,0.99,0.000203,0.113,-0.981,0.0529,157.363,0.361,219547,7,0,4,9
Broken,Cole Swindell,30nMa90oTf1bRnByWAPvQk,0.613,0.61,0.767,0.0,0.129,-4.124,0.04,97.001,0.4,177427,5,1,4,42
Broken Arrow,Pixie Lott,4ETuk7bkreL9gkDOZQ4djV,0.095,0.406,0.782,0.0,0.069,-5.192,0.0473,169.813,0.257,219467,3,1,4,36
Broken Girl,Matthew West,7GcjV9jtNmIumI2UA6tDyK,0.203,0.228,0.803,0.0,0.154,-6.182,0.0612,177.61,0.137,276760,4,0,4,33
Broken Record,Alex Ebert,3YA509E9ki7a3Ic9cf25Vt,0.24,0.464,0.57,0.00121,0.138,-10.274,0.04,170.556,0.548,274801,0,1,4,44
Broken Vows,Pegi Young,38zT0iM48s9stni2PFgttW,0.694,0.631,0.412,0.00472,0.135,-8.992,0.0289,121.124,0.264,219160,7,1,3,1
Brown Chicken Brown Cow,Trace Adkins,2WL8MVwpWCV0OHsd1mzxPn,0.0394,0.541,0.916,0.00821,0.0895,-5.16,0.0777,171.884,0.652,205707,7,0,4,37
Brutal Hearts,Bedouin Soundclash,1UPk2HZfO92iNin2dErt8H,0.353,0.893,0.508,0.012,0.179,-7.206,0.0423,117.924,0.485,190520,7,0,4,48
BU2B,Rush,6CiPGcWJ3YykntxFjaaOJH,0.000592,0.336,0.944,0.0314,0.164,-5.414,0.0877,151.564,0.384,310387,9,0,4,35
Bulletproof,Godsmack,0baguYeIsl8FtArOv1jV5o,0.000198,0.39,0.91,0.0,0.156,-3.268,0.133,162.253,0.644,177048,5,0,4,66
Bulletproof Heart,My Chemical Romance,2EGF4JrisrJ4D4HOdTyYEO,0.00033,0.405,0.95,3.47e-06,0.108,-2.8,0.071,139.715,0.383,296733,6,1,4,60
Bulletproof Love,Pierce the Veil,6bGac1gBHs7kUKihrudMzq,0.00205,0.452,0.964,5.31e-06,0.205,-2.877,0.0792,144.048,0.464,237400,6,1,4,67
Bullets In The Gun,Toby Keith,26bRcXA9qmivWYTPocMlfT,0.339,0.61,0.761,1.88e-05,0.0839,-6.022,0.0627,120.017,0.433,256613,9,1,4,47
Bully,Robbie Williams,6XVNAV6TN8PI5sT5ptxO6H,0.235,0.676,0.72,0.0682,0.0695,-5.198,0.0435,102.55,0.491,201933,9,1,3,24
Burden Of Tomorrow,The Tallest Man on Earth,022DoLVJCvKytVAfyp8mPw,0.846,0.488,0.464,4.9e-05,0.106,-7.935,0.0381,156.228,0.485,213787,6,1,4,36
Burdens Of The Past,Amber Pacific,0hsz6sDH0M6Kbudfkdbsnp,6.3e-05,0.557,0.929,0.000429,0.335,-3.072,0.0527,115.985,0.608,219613,6,1,4,9
Burn,Juice WRLD,1X8E4vVoOM3BpSQlEDSjjM,0.149,0.354,0.475,0.034,0.21,-9.333,0.0425,114.975,0.0393,217222,1,0,4,72
Burning in the Skies,Linkin Park,74d6TJmbOtWswxvbQ3m1eu,0.0417,0.607,0.891,0.00521,0.314,-4.56,0.0387,120.012,0.462,253160,9,0,3,45
Burning Your House Down,The Jim Jones Revue,6GKh4a7XVkzgpvEGXNAOHP,0.0325,0.266,0.859,0.00693,0.359,-6.112,0.0924,122.67,0.344,250360,8,1,4,7
Busy,Olly Murs,2NNFzMWduMDvK8KgR0708E,0.0468,0.502,0.863,0.0,0.103,-5.674,0.134,184.957,0.747,177973,4,1,4,40
Buttercups,Fran Healy,2RfMsytsSBmHdOkZyrOyLT,0.0186,0.611,0.658,0.0,0.0827,-5.554,0.0259,127.996,0.306,235867,11,0,4,15
Butterfly House,The Coral,52x1lzU0uDiPdbhD0q1red,0.0456,0.393,0.731,0.000384,0.125,-6.827,0.0317,147.269,0.37,201480,1,0,4,8
Buyou,Keri Hilson,4d7HyOmNEpi55uv96g4Iyt,0.17,0.79,0.715,0.0,0.074,-4.643,0.259,85.98,0.79,259213,4,1,4,36
Buzzin',Blake Shelton,1j9JbLULlyeUltlcowiEhI,0.551,0.76,0.82,3.41e-05,0.115,-5.891,0.0282,95.996,0.896,225640,2,1,4,33
By the Sword,Slash,7qSPdNGrKbaqLg6HqflCoZ,0.00466,0.413,0.658,1.08e-05,0.0764,-6.331,0.0282,72.113,0.237,291347,9,0,4,31
California,Maia Sharp,4g8ZkBHormM5rgpVCePO1P,0.895,0.378,0.25,0.00526,0.0892,-12.584,0.0279,81.552,0.362,209263,7,1,4,4
California English,Vampire Weekend,3NiTxcRO3OqqLKRvvPmEey,0.0851,0.617,0.644,5.08e-06,0.385,-8.363,0.324,164.577,0.64,150240,0,1,4,38
California Gurls,Katy Perry,6KOEK6SeCEZOQkLj5M1PxH,0.0038,0.788,0.753,0.0,0.18,-3.71,0.0536,125.005,0.403,234653,0,1,4,74
California King Bed,Rihanna,1NpDnkQO0yWxTtntrC0UNz,0.25,0.452,0.571,0.0,0.114,-3.992,0.0359,169.899,0.327,251600,7,1,4,69
Call Your Girlfriend,Robyn,2sCoROOlNQyFpRQEe6A5lv,0.00101,0.599,0.887,0.0545,0.0716,-2.377,0.11,125.097,0.461,227347,8,1,4,52
Cameras,Matt & Kim,7vLeZPIeblZLz04hLRRAES,0.0825,0.549,0.882,0.0,0.372,-4.911,0.0505,169.994,0.645,212560,7,1,4,42
Candy,The Singles,2zCruKarW8FMGbK77z2yh6,0.616,0.699,0.536,0.0128,0.0876,-11.186,0.0315,137.976,0.916,182600,3,1,4,18
Cannibal,Marcus Mumford,4XQ4LiJPSQXOxa3ap31Z4g,0.145,0.444,0.21,0.013,0.158,-11.998,0.0838,138.238,0.576,240667,0,1,4,38
Caraphernelia,Pierce the Veil,2G8PweZBBwTpyP8vpNQJK2,0.0017,0.531,0.984,1.13e-05,0.361,-3.767,0.0652,107.036,0.386,268480,3,0,4,70
Caravan,Rush,43l8BalXmo4y50runkgJEh,0.000582,0.51,0.917,0.0038,0.697,-5.469,0.0439,126.789,0.522,339800,9,0,4,37
Cardiology,Good Charlotte,37tVeUNAheOlcz7Zk74wJg,0.474,0.421,0.457,0.0,0.209,-9.434,0.0407,120.604,0.274,176613,0,1,4,24
Care,Beabadoobee,1aTf6n7MSd9z1LQYJEcmqF,0.00161,0.513,0.884,0.000208,0.145,-4.2,0.0312,103.034,0.452,194994,1,0,4,52
Carol Kaye,Laura Veirs,6KaPEuQFd8KKMzwJTAoGIR,0.98,0.647,0.0981,0.918,0.108,-18.788,0.0396,118.756,0.506,165707,10,1,4,27
Carolyn,Black Veil Brides,028YVGPriWJA1tbHgy8Y5K,0.0361,0.383,0.847,0.00271,0.186,-6.028,0.0461,165.003,0.484,277040,7,1,3,44
Carry It,Travis Barker,7D6lqTDtCTGTVHipp5jRIZ,0.0131,0.646,0.897,1.91e-06,0.112,-4.874,0.224,92.001,0.554,236720,1,1,4,24
Castle Walls,T.I.,7f6gNYtaXuEFanKOJxeXS0,0.0669,0.448,0.858,0.0,0.259,-4.564,0.391,79.826,0.579,329427,8,1,4,43
Catch Me If You Can,Burnham,3r8VnoouQeeKyuj7f8YFI9,0.00682,0.576,0.942,0.0,0.13,-3.281,0.0531,146.99,0.608,184307,10,1,4,15
Cease to Exist,Rob Zombie,4vz08PJWtNfX5F2szsTUKg,0.0019,0.515,0.823,0.00136,0.18,-4.357,0.0804,130.183,0.3,218973,10,0,4,21
Cece's Interlude,Drake,2G7QCDuRM7rTj0pX21e0xk,0.0549,0.473,0.603,6.25e-06,0.115,-6.875,0.0319,94.984,0.234,154120,9,0,4,48
Central Two-O-Nine,Robert Plant,2JDOUr7e3K4Fm5kCOj249t,0.17,0.591,0.598,0.0115,0.168,-6.409,0.0257,89.053,0.536,168120,7,1,4,26
Champagne Life,Ne-Yo,7p8l7HiPoz90dg423iURKW,0.143,0.616,0.741,0.0,0.347,-4.155,0.131,193.069,0.593,323933,7,1,3,51
Champion,Fall Out Boy,1DRUwJSt2YOUUEz965OJ66,0.000927,0.31,0.905,3.1e-05,0.431,-4.109,0.253,187.796,0.309,192533,0,1,4,58
Change,Big Thief,3HFBqhotJeEKHJzMEW31jZ,0.83,0.633,0.161,9.9e-05,0.263,-12.892,0.0613,132.57,0.546,295454,10,1,4,63
Chautauqua County,Lemuria,0XOFcehytlH0JTONOZq0SQ,7.45e-05,0.526,0.858,0.708,0.205,-7.355,0.0301,90.939,0.71,170249,10,1,4,5
Check In,Lecrae,33BMD5Z0tLh1cn89XD71F3,0.00164,0.678,0.727,0.0136,0.0968,-9.579,0.159,155.949,0.687,160227,7,1,4,30
Check the Level,Dirty Heads,16cakH9WAJ3C4eI50f5WSB,0.0777,0.666,0.922,0.0,0.17,-3.903,0.208,99.418,0.577,221333,11,0,4,34
Cheers (Drink To That),Rihanna,3DDBW9yeXc0RQUAOBeKYti,0.0155,0.579,0.925,0.0,0.285,-3.594,0.0401,79.977,0.739,261747,9,1,4,56
Cherry Red,Ida Maria,4eSP8ki1YvQ10e0IeaOcOj,0.000143,0.558,0.809,2.82e-05,0.136,-3.872,0.0571,91.48,0.585,170427,0,0,4,23
Chicken & Biscuits,Colt Ford,3QIn98ntBA7u7U70hpkXIc,0.0281,0.664,0.518,4.78e-06,0.302,-10.245,0.0259,105.004,0.477,186920,7,1,4,34
Chinese Whispers,The Dillinger Escape Plan,3SH6SUXiafCBvdw7e0eepg,0.00046,0.445,0.932,0.0744,0.146,-3.993,0.329,156.752,0.286,246907,4,1,4,26
Choices,The Hoosiers,2g1rPqS1PYdn90ee5x24c9,0.0029,0.534,0.857,0.0,0.083,-3.696,0.0815,120.079,0.526,168547,1,0,4,41
Christmas Is Here,Buckcherry,31Jpso2EL4DipqSSypIJS4,0.0133,0.709,0.646,0.00134,0.126,-11.924,0.038,111.898,0.675,191970,7,1,4,18
Christmas Kids,Roar,40gk32E7YaTFoQwDIWv2SY,0.0104,0.425,0.754,0.112,0.438,-6.028,0.0367,152.092,0.558,135693,2,1,4,79
Christmas Lights,Coldplay,4fzyvSu73BhGvi96p2zwjL,0.131,0.315,0.418,0.000679,0.0836,-9.146,0.0299,129.116,0.237,242496,7,1,4,78
Christploitation,Fear Factory,3EIWS8G1IxukV3q6OrSYzs,0.000867,0.528,0.98,0.0016,0.108,-5.305,0.0538,112.228,0.039,298027,9,1,4,27
Cigarette,Kelley Ryan,76CmXL1mMRx2y8JeSXNokq,0.642,0.593,0.472,0.222,0.0874,-10.432,0.0326,173.957,0.546,228187,7,1,4,0
Cinderella Man,Eminem,4SE4yewyGpOYfxfx59Yjc5,0.234,0.679,0.908,0.0,0.0821,-3.411,0.202,85.918,0.687,279013,8,1,4,71
Cinnamon,Hayley Williams,48pL4zB6KXWPvd7Ln33ENy,0.17,0.674,0.693,0.0191,0.301,-4.955,0.073,105.944,0.799,211835,4,0,4,48
Circle The Drain,Machine Head,61nq0jg2PYWxUUiarofGBI,0.000145,0.442,0.932,3.85e-06,0.28,-6.258,0.0575,152.028,0.303,245137,11,1,4,54
Cirque Dans La Rue,Plain White T's,1tgRwVHjQb7V8dEMB2PMFx,0.0244,0.228,0.756,0.0,0.0779,-5.883,0.0408,160.936,0.525,236733,9,0,4,22
City Is Ours,Big Time Rush,2UI9qShtz4xwB4BvzVAAiM,0.0791,0.519,0.898,0.0,0.204,-3.954,0.137,122.953,0.587,192520,11,1,4,45
