Track Name,Artist Name,Release Year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,Popularity
Mon Raymond,Carla Bruni,2013.0,0.719,0.525,10.0,-8.085,0.0,0.0956,0.769,3.88e-06,0.116,0.698,124.062,3.128216666666667,22
Monomania,Deerhunter,2013.0,0.337,0.867,9.0,-5.231,1.0,0.0567,8.36e-05,0.907,0.401,0.336,122.272,5.3189166666666665,21
More Than Anything,Rudimental,2013.0,0.465,0.515,8.0,-9.125,1.0,0.0554,0.0289,0.0431,0.19,0.206,153.783,4.926666666666667,19
More Than Words,Brian McKnight,2013.0,0.72,0.395,11.0,-11.483,0.0,0.0734,0.113,0.0,0.238,0.816,169.906,4.625333333333334,9
Mosquito,PinkPantheress,2023.0,0.71,0.899,11.0,-4.032,0.0,0.118,0.0857,0.112,0.189,0.555,162.927,2.437333333333333,70
Mother Like Mine,The Band Perry,2013.0,0.68,0.48,11.0,-5.987,1.0,0.0277,0.692,0.0,0.0905,0.382,138.022,3.8548833333333334,35
Mother Tongue,Bring Me The Horizon,2019.0,0.598,0.872,6.0,-4.567,0.0,0.0328,0.0196,0.0,0.326,0.609,107.009,3.62375,61
Motherboard,Daft Punk,2023.0,0.511,0.453,4.0,-17.414,0.0,0.0371,0.906,0.894,0.663,0.13,102.902,5.69755,56
Motorway,Little Boots,2013.0,0.656,0.856,0.0,-8.236,0.0,0.0598,0.373,0.43,0.115,0.151,125.976,4.988666666666667,18
Mountains of Sorrow,Amos Lee,2013.0,0.519,0.474,2.0,-7.718,1.0,0.0259,0.0188,0.000472,0.107,0.309,133.558,4.03915,19
Mouth On Me,I Am Kloot,2015.0,0.604,0.305,1.0,-14.512,0.0,0.0546,0.908,0.0,0.962,0.521,120.162,2.4650333333333334,1
Moving,Travis,2013.0,0.617,0.746,7.0,-6.619,1.0,0.0299,0.253,4.05e-05,0.137,0.204,116.025,4.53415,34
Moving On,Leonard Cohen,2019.0,0.46,0.153,9.0,-21.862,0.0,0.0507,0.918,0.0369,0.0793,0.15,137.473,3.19245,44
Mozart's House,Clean Bandit,2014.0,0.744,0.843,2.0,-5.723,1.0,0.166,0.0462,8.6e-06,0.117,0.725,125.005,3.840316666666667,22
Mr. Right,Leona Lewis,2013.0,0.615,0.902,11.0,-3.944,0.0,0.0573,0.0853,0.0,0.0409,0.458,145.002,3.2397833333333335,53
Mug Museum,Cate Le Bon,2013.0,0.292,0.118,0.0,-14.96,1.0,0.0401,0.986,0.0289,0.179,0.143,47.946,3.7373333333333334,18
Mula,Game,2016.0,0.75,0.568,10.0,-8.199,0.0,0.361,0.252,0.0,0.577,0.346,99.173,3.92045,31
Murder,Justin Timberlake,2013.0,0.57,0.707,1.0,-6.975,1.0,0.246,0.0152,6.52e-05,0.106,0.433,107.034,5.126,41
Murder Bar,Sevendust,2013.0,0.599,0.885,10.0,-5.472,0.0,0.115,0.000254,0.0351,0.179,0.373,103.992,3.711116666666667,23
Murder Mitten,I See Stars,2013.0,0.401,0.974,4.0,-3.423,0.0,0.103,0.000281,0.0519,0.137,0.122,142.997,5.036,54
Music Media Is My Whore,Philip H. Anselmo and the Illegals,2013.0,0.4,0.973,7.0,-4.081,1.0,0.0937,6.47e-06,0.877,0.13,0.294,93.034,1.9151166666666666,12
Must Be Something I Missed,Kenny Chesney,2013.0,0.781,0.515,9.0,-9.195,0.0,0.0348,0.579,0.00454,0.12,0.712,138.062,3.1762166666666665,27
Musta Had a Good Time,Parmalee,2013.0,0.448,0.956,2.0,-3.329,1.0,0.156,0.0811,0.0,0.0859,0.58,176.201,3.6053333333333333,43
Muzzle,Stephen Dale Petit,2013.0,0.318,0.836,10.0,-3.471,0.0,0.0647,0.00363,0.0133,0.745,0.451,147.808,3.1255,0
My Darlin',Miley Cyrus,2013.0,0.616,0.475,8.0,-6.714,1.0,0.0464,0.0276,0.0,0.2,0.224,142.879,4.055116666666667,47
My Day,Danielle Bradbery,2013.0,0.564,0.791,7.0,-4.002,1.0,0.0289,0.19,1.8e-06,0.131,0.266,106.99,3.994,14
My Eyes,Travis Scott,2023.0,0.455,0.621,0.0,-7.694,0.0,0.0517,0.651,2.59e-06,0.123,0.28,119.043,4.1875,87
My Father's Son,Pearl Jam,2013.0,0.431,0.894,7.0,-5.645,1.0,0.0533,0.00495,0.0,0.274,0.655,180.993,3.086,35
My Favorite Picture of You,Guy Clark,2013.0,0.459,0.196,11.0,-15.066,1.0,0.039,0.797,4.29e-06,0.113,0.387,173.174,3.5411166666666665,41
My God Is The Sun,Queens of the Stone Age,2013.0,0.187,0.855,11.0,-4.316,0.0,0.0624,0.000531,0.0204,0.361,0.257,160.892,3.9233333333333333,59
My Heart Was The Last One To Know,Kris Kristofferson,2013.0,0.395,0.189,7.0,-13.921,1.0,0.0319,0.825,0.000383,0.0992,0.294,82.092,2.67555,3
My Hitta,YG,2013.0,0.764,0.504,10.0,-6.781,0.0,0.106,0.135,0.0,0.143,0.678,85.545,3.9348833333333335,31
My House,Beyoncé,2023.0,0.494,0.849,0.0,-6.438,0.0,0.343,0.0748,0.00152,0.791,0.512,181.428,4.38235,84
My Love Follows You Where You Go,Lori McKenna,2013.0,0.473,0.561,5.0,-6.421,0.0,0.0284,0.517,4.51e-05,0.118,0.478,170.998,3.5751166666666667,23
My Love Took Me Down To The River (To Silence Me),Little Green Cars,2013.0,0.593,0.528,0.0,-6.684,1.0,0.0323,0.0431,0.000167,0.218,0.187,124.981,5.016,42
My Man Music,Stooshe,2019.0,0.685,0.784,10.0,-3.938,1.0,0.104,0.106,0.0,0.232,0.77,89.996,3.533333333333333,9
My Number,Foals,2013.0,0.639,0.715,6.0,-8.954,0.0,0.0392,0.0243,0.000552,0.619,0.813,128.072,3.9808833333333333,69
My Song 5,Haim,2013.0,0.65,0.658,11.0,-5.698,0.0,0.113,0.331,0.0,0.108,0.863,152.496,3.86845,39
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,2013.0,0.558,0.924,9.0,-4.341,0.0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,3.113783333333333,77
My Story,Big Daddy Weave,2015.0,0.574,0.712,0.0,-6.791,1.0,0.0352,0.0156,0.0,0.103,0.262,140.012,4.6386666666666665,52
My Whole Life Changed,Lecrae,2013.0,0.765,0.877,1.0,-2.978,1.0,0.154,0.0526,0.0,0.344,0.402,133.995,3.84235,25
Mystery Disease,MGMT,2013.0,0.253,0.951,4.0,-4.047,1.0,0.0872,0.0002,0.346,0.35,0.382,144.112,4.144,36
Nails,Funeral for a Friend,2013.0,0.493,0.957,2.0,-5.061,0.0,0.0791,6.1e-06,0.0,0.323,0.311,104.036,2.964,15
Nashville Without You,Tim McGraw,2013.0,0.48,0.694,11.0,-7.005,1.0,0.0359,0.24,2.27e-05,0.11,0.361,168.969,3.632216666666667,24
"Nearly Midnight, Honolulu",Neko Case,2013.0,0.603,0.124,1.0,-11.104,1.0,0.0832,0.879,0.0,0.178,0.383,78.12,2.6193333333333335,24
Need U (100%),Duke Dumont,2013.0,0.67,0.848,0.0,-5.103,0.0,0.0538,0.00172,0.00168,0.385,0.457,124.031,2.9020333333333332,60
Neon Lights,Demi Lovato,2013.0,0.631,0.819,9.0,-4.24,1.0,0.122,0.0767,0.0,0.1,0.733,125.928,3.886216666666667,62
Neurotic Society (Compulsory Mix),Lauryn Hill,2013.0,0.646,0.904,7.0,-5.032,1.0,0.188,0.00349,0.0,0.528,0.673,111.98,4.3213333333333335,19
Never Been Hurt,Demi Lovato,2013.0,0.514,0.906,7.0,-4.184,1.0,0.083,0.0147,0.0,0.0586,0.412,134.052,3.9446666666666665,40
Never Enough,Loren Allred,2017.0,0.277,0.394,8.0,-8.903,1.0,0.0336,0.423,0.0,0.0952,0.227,86.777,3.4631166666666666,76
Never Fade,Alice in Chains,2018.0,0.52,0.94,10.0,-5.31,0.0,0.0356,3.8e-05,0.0715,0.123,0.743,126.977,4.673783333333334,44
Never Never,Korn,2019.0,0.581,0.903,8.0,-5.013,1.0,0.0786,9.07e-05,0.124,0.187,0.177,107.028,3.68135,55
Never Regret,Craig Campbell,2013.0,0.431,0.735,7.0,-5.501,1.0,0.0401,0.058,0.0,0.241,0.761,203.954,3.1393333333333335,17
Never Should Have,Ashanti,2014.0,0.539,0.682,1.0,-4.813,0.0,0.0604,0.382,0.0,0.0953,0.151,149.876,3.9802833333333334,32
Never Too Far,Mike Oldfield,2013.0,0.42,0.528,2.0,-13.242,0.0,0.0348,0.702,0.942,0.102,0.0695,96.042,8.766666666666667,16
New,Daya,2017.0,0.715,0.742,0.0,-4.331,1.0,0.0347,0.052,2.47e-05,0.364,0.322,106.971,3.848,62
New Alphabet,Eels,2013.0,0.685,0.745,2.0,-6.193,0.0,0.0437,0.255,0.000773,0.0827,0.504,94.978,4.138216666666667,21
New Constellation,Toad the Wet Sprocket,2013.0,0.588,0.83,7.0,-4.938,1.0,0.0298,0.00012,2.38e-05,0.164,0.687,142.962,3.3253333333333335,32
New Day Coming,Scott Stapp,2013.0,0.503,0.862,2.0,-4.691,0.0,0.0327,0.0317,0.0,0.283,0.502,138.074,3.7777166666666666,31
New Lover,Josh Ritter,2013.0,0.592,0.729,4.0,-8.005,1.0,0.0486,0.391,0.278,0.15,0.424,120.0,4.467483333333333,24
New Slaves,Kanye West,2013.0,0.506,0.59,1.0,-4.322,1.0,0.076,0.165,1.09e-05,0.096,0.359,141.099,4.2682166666666665,67
New Town Velocity,Johnny Marr,2013.0,0.493,0.8,2.0,-6.138,0.0,0.0325,3.23e-05,0.472,0.127,0.579,127.317,5.19355,39
New York Times,J. Cole,2013.0,0.365,0.655,8.0,-6.957,1.0,0.31,0.291,0.00037,0.164,0.31,171.342,4.530216666666667,54
Nice To Meet You,PinkPantheress,2023.0,0.701,0.781,10.0,-6.577,0.0,0.0532,0.0264,0.000833,0.0584,0.546,148.299,2.7068833333333333,77
Nickels and Dimes,Jay-Z,2013.0,0.602,0.741,7.0,-8.825,1.0,0.337,0.0808,0.084,0.305,0.357,178.616,5.054216666666667,33
Niggaz Know,J. Cole,2013.0,0.708,0.687,10.0,-7.394,0.0,0.174,0.0332,1.72e-06,0.103,0.325,138.024,3.6206666666666667,53
"Night Time, My Time",Sky Ferreira,2013.0,0.425,0.645,7.0,-9.441,0.0,0.0404,0.268,0.689,0.652,0.417,110.059,3.848,31
Nightcall,London Grammar,2013.0,0.506,0.306,9.0,-10.241,0.0,0.028,0.417,0.000333,0.195,0.101,100.05,4.507116666666667,43
Nirvana,Sam Smith,2015.0,0.27,0.584,0.0,-8.015,1.0,0.0685,0.505,0.00225,0.104,0.353,73.513,3.37115,53
No 1 Party Anthem,Arctic Monkeys,2013.0,0.505,0.698,0.0,-5.563,1.0,0.0297,0.33,0.0887,0.0966,0.599,115.013,4.0522,72
No Angel,Beyoncé,2014.0,0.57,0.467,9.0,-9.152,0.0,0.171,0.0421,0.00253,0.125,0.509,111.58,3.81155,55
No Better,Lorde,2013.0,0.608,0.665,5.0,-7.081,1.0,0.0664,0.14,1.13e-06,0.31,0.353,149.989,2.8473,53
No Better Shoulder,KT Tunstall,2013.0,0.253,0.482,0.0,-10.015,1.0,0.0306,0.546,0.849,0.124,0.153,146.142,5.450116666666666,8
No Cure For Crazy,Kellie Pickler,2013.0,0.52,0.739,6.0,-4.2,1.0,0.0396,0.0186,1.79e-05,0.112,0.79,171.991,2.949116666666667,17
No Face,Savages,2013.0,0.159,0.893,2.0,-4.853,1.0,0.0873,0.000171,0.0207,0.372,0.279,184.259,3.59645,18
No Fairy Tale,Lisa Loeb,2013.0,0.611,0.81,9.0,-5.697,1.0,0.0353,0.0128,0.000431,0.227,0.855,139.003,2.6891166666666666,4
No Games,Rick Ross,2013.0,0.759,0.828,8.0,-4.217,0.0,0.0532,0.0185,1.66e-06,0.159,0.353,146.58,3.89045,40
No Guns Allowed,Snoop Lion,2013.0,0.683,0.606,1.0,-7.057,1.0,0.0476,0.158,0.0,0.11,0.369,131.926,3.53045,47
No More Hell To Pay,Stryper,2013.0,0.466,0.943,3.0,-2.7,0.0,0.0479,0.00254,0.00213,0.0451,0.352,113.992,4.8899,31
No New Friends,DJ Khaled,2013.0,0.703,0.681,2.0,-6.356,1.0,0.133,0.00589,0.0,0.449,0.245,124.928,5.138883333333333,57
No One Fits Me (Better Than You),Airbourne,2013.0,0.618,0.972,2.0,-2.358,1.0,0.0935,0.0275,0.0156,0.05,0.641,136.036,3.11,37
No One Likes a Fat Pop Star,Robbie Williams,2013.0,0.478,0.269,4.0,-9.469,1.0,0.0255,0.706,0.0,0.102,0.348,79.982,2.8707333333333334,33
No Time Like Now,Sam Phillips,2013.0,0.664,0.456,10.0,-13.285,1.0,0.029,0.342,0.596,0.109,0.813,114.094,3.9673333333333334,27
No Way Out,Bullet For My Valentine,2015.0,0.441,0.994,5.0,-4.138,1.0,0.114,1.51e-05,9.68e-06,0.368,0.19,140.053,3.8988833333333335,52
Nobody Wants It,Sevendust,2013.0,0.315,0.941,4.0,-3.376,0.0,0.155,5.17e-05,0.000573,0.0853,0.446,126.076,3.1708833333333333,20
Normal Person,Caroline Jones,2023.0,0.677,0.801,1.0,-5.632,1.0,0.029,0.00783,2.83e-05,0.269,0.661,100.008,3.3833333333333333,37
Nosetalgia,Pusha T,2013.0,0.529,0.78,5.0,-3.932,1.0,0.326,0.0255,0.0,0.14,0.711,80.018,3.6011166666666665,63
Not a Bad Man,Patty Griffin,2013.0,0.459,0.0424,4.0,-11.984,1.0,0.047,0.866,1e-05,0.163,0.269,138.607,3.8097833333333333,10
Not A Bad Thing,Justin Timberlake,2013.0,0.308,0.563,0.0,-9.169,1.0,0.0719,0.527,4.58e-06,0.134,0.109,85.901,11.474216666666667,56
Not Broken Anymore,Blue October,2013.0,0.337,0.3,0.0,-10.359,1.0,0.0312,0.83,0.217,0.11,0.159,147.39,4.486666666666666,40
Not Giving Up,The Saturdays,2013.0,0.589,0.924,1.0,-3.584,0.0,0.0556,0.0082,0.115,0.217,0.619,128.018,3.0605166666666666,39
Not Gonna Die,Skillet,2013.0,0.445,0.953,5.0,-2.463,0.0,0.0704,0.0106,0.0,0.281,0.475,172.063,3.7546666666666666,68
Not Leaving You Tonight,LL Cool J,2013.0,0.65,0.556,0.0,-8.169,0.0,0.0435,0.0316,0.0144,0.115,0.431,99.838,4.061116666666667,15
Not Too Late,Noah and the Whale,2013.0,0.486,0.477,11.0,-7.713,1.0,0.0274,0.743,7.06e-05,0.355,0.373,98.034,4.02355,19
Nothin' But the Cooler Left,Chris Young,2013.0,0.553,0.857,0.0,-3.05,1.0,0.0398,0.0696,0.0,0.195,0.866,152.078,3.01045,30
Nothing Arrived,Villagers,2013.0,0.579,0.415,7.0,-11.599,1.0,0.0397,0.929,0.0018,0.671,0.42,102.713,3.65155,63
Nothing Between,Sanctus Real,2013.0,0.5,0.938,11.0,-3.826,1.0,0.0528,0.0011,0.0,0.252,0.629,110.996,3.7307,11
Nothing Comes To Nothing,Babyshambles,2013.0,0.469,0.89,7.0,-2.544,1.0,0.0329,0.000163,1.59e-05,0.298,0.671,131.493,3.22015,31
Nothing Left But Tears,Buckcherry,2013.0,0.519,0.905,9.0,-4.512,1.0,0.0558,0.00167,0.000353,0.0609,0.626,156.07,3.216,16
Nothing Like Us,Justin Bieber,2013.0,0.546,0.155,0.0,-14.378,1.0,0.0428,0.987,6.02e-05,0.18,0.512,72.331,3.33,60
November,Gabrielle Aplin,2013.0,0.553,0.661,3.0,-8.749,1.0,0.0629,0.122,0.0271,0.113,0.119,119.933,4.092666666666666,29
Now,Miguel,2017.0,0.451,0.518,0.0,-9.149,1.0,0.116,0.716,0.0,0.102,0.411,111.827,4.160666666666667,39
Now I'm All Messed Up,Tegan and Sara,2013.0,0.564,0.744,9.0,-6.078,0.0,0.0349,0.00123,2.87e-05,0.276,0.423,154.032,4.13155,34
Nowhere Is,Ron Sexsmith,2013.0,0.607,0.472,1.0,-7.926,1.0,0.0299,0.847,0.25,0.122,0.566,125.249,3.5431166666666667,7
Nowhere To Go,Ron Sexsmith,2013.0,0.583,0.263,3.0,-10.405,1.0,0.0343,0.885,0.000188,0.101,0.346,135.985,3.286,17
Nuclear,Mike Oldfield,2014.0,0.402,0.525,5.0,-6.456,0.0,0.0301,0.0345,0.000287,0.134,0.31,135.104,5.06645,55
Number 37405,Tim McGraw,2013.0,0.489,0.449,4.0,-9.766,1.0,0.0261,0.506,0.000164,0.254,0.107,137.982,4.75645,16
NYC,Dido,2013.0,0.711,0.825,9.0,-6.96,1.0,0.0565,0.117,1.89e-05,0.0535,0.498,121.988,4.02245,36
O.P.P.,Chyno,2015.0,0.833,0.572,6.0,-11.978,0.0,0.353,0.617,0.00248,0.0686,0.781,132.112,3.2601666666666667,1
Obama (Winning More Interlude),DJ Khaled,2013.0,0.276,0.976,10.0,-9.486,1.0,0.705,0.688,0.00395,0.569,0.207,139.158,0.7351166666666666,14
Objects in the Mirror,Mac Miller,2013.0,0.645,0.658,1.0,-6.625,1.0,0.0532,0.623,2.02e-05,0.107,0.19,77.021,4.319066666666667,67
Oblique City,Phoenix,2013.0,0.254,0.781,2.0,-6.466,1.0,0.0352,0.00879,0.000757,0.0841,0.201,135.644,3.4977833333333335,31
Obvious Bicycle,Vampire Weekend,2013.0,0.661,0.282,9.0,-12.489,1.0,0.0542,0.417,0.000156,0.227,0.12,89.997,4.18755,44
Oceans,Twin Atlantic,2015.0,0.497,0.539,11.0,-6.756,1.0,0.0321,0.453,0.0,0.113,0.168,147.819,3.9409666666666667,27
Oceans (Where Feet May Fail),Hillsong United,2013.0,0.262,0.361,2.0,-10.187,1.0,0.0333,0.508,0.00268,0.108,0.056,126.786,8.932716666666666,69
Of Space And Time,City and Colour,2013.0,0.378,0.448,0.0,-9.724,0.0,0.025,0.142,0.0,0.112,0.204,84.022,3.5463666666666667,39
Of the Mother Again,Jim James,2022.0,0.379,0.689,4.0,-9.341,1.0,0.069,0.423,0.718,0.192,0.522,155.583,3.8922166666666667,19
Of The Night,Bastille,2013.0,0.67,0.829,5.0,-7.2,0.0,0.0427,0.0192,0.000225,0.089,0.349,125.01,3.5701,62
Off My Face,Justin Bieber,2021.0,0.509,0.228,4.0,-8.68,1.0,0.0332,0.92,0.0,0.104,0.586,90.674,2.6078,77
Off The Beaten Path,Justin Moore,2013.0,0.652,0.79,2.0,-6.583,1.0,0.0496,0.0329,2.54e-05,0.0791,0.678,147.974,3.247116666666667,38
Officially Alive,Brad Paisley,2013.0,0.496,0.803,4.0,-5.762,1.0,0.0527,0.0621,4.35e-05,0.432,0.349,122.938,3.913116666666667,20
Oh,Kate Nash,2013.0,0.472,0.389,7.0,-12.362,1.0,0.0369,0.11,0.531,0.31,0.235,100.831,4.382,7
Oh Brother,SOAK,2015.0,0.228,0.513,3.0,-8.33,0.0,0.0279,0.484,0.322,0.102,0.038,104.738,4.4801,14
Oh Henry,The Civil Wars,2013.0,0.426,0.597,5.0,-5.566,1.0,0.0349,0.715,0.0,0.155,0.502,83.525,3.5457833333333335,29
Oh Sheit It's X,Thundercat,2013.0,0.632,0.682,4.0,-8.052,1.0,0.0459,0.000323,0.0248,0.142,0.532,122.983,3.7847666666666666,51
Ohio,Andrew McMahon in the Wilderness,2018.0,0.398,0.68,9.0,-7.677,1.0,0.0484,0.0221,8.44e-05,0.311,0.491,172.047,4.14355,38
Old Habits,Justin Moore,2013.0,0.609,0.424,5.0,-7.762,1.0,0.0268,0.496,0.0,0.101,0.312,129.931,3.8171166666666667,34
Old School Love,Lupe Fiasco,2013.0,0.701,0.781,5.0,-8.493,1.0,0.134,0.0908,1.75e-06,0.358,0.459,86.006,4.565066666666667,46
OMYGOD,Kate Nash,2013.0,0.501,0.513,5.0,-5.547,1.0,0.0541,0.147,4.42e-05,0.0844,0.726,125.01,2.9508833333333335,13
On My Way to Work,Paul McCartney,2013.0,0.562,0.746,7.0,-6.006,1.0,0.0248,0.0133,0.000756,0.164,0.535,89.034,3.71955,26
On Sight,Kanye West,2013.0,0.605,0.469,9.0,-3.182,0.0,0.327,0.487,0.0,0.28,0.515,101.601,2.608,72
On The Ropes,Eels,2013.0,0.48,0.38,9.0,-14.377,1.0,0.0312,0.886,0.269,0.12,0.589,178.048,3.17755,20
Once in a While,French Montana,2013.0,0.424,0.904,1.0,-1.505,0.0,0.204,0.00168,0.0,0.0641,0.307,163.946,4.795116666666667,18
One Breath,Anna Calvi,2014.0,0.349,0.237,2.0,-14.36,1.0,0.0367,0.454,0.622,0.102,0.11,118.855,4.726566666666667,14
One For The Money,Escape the Fate,2013.0,0.525,0.964,5.0,-3.451,0.0,0.0571,0.000328,5.5e-06,0.0527,0.385,90.013,3.3325,67
One For The Road,Arctic Monkeys,2013.0,0.415,0.668,0.0,-6.849,1.0,0.036,0.212,0.0615,0.27,0.842,180.048,3.4342,71
One Mississippi,Kane Brown,2021.0,0.471,0.846,0.0,-5.269,1.0,0.0389,0.00279,2.86e-06,0.145,0.539,100.089,3.5619833333333335,62
One More Sad Song,Randy Rogers Band,2013.0,0.522,0.574,2.0,-4.112,1.0,0.0252,0.0753,7.65e-06,0.105,0.364,79.998,3.864,30
One More Sleep,Leona Lewis,2013.0,0.638,0.813,11.0,-3.849,1.0,0.0362,0.464,0.0,0.344,0.754,112.986,3.993116666666667,84
One More Time,blink-182,2023.0,0.628,0.497,2.0,-5.794,1.0,0.0271,0.114,0.0,0.112,0.157,114.704,3.468583333333333,72
One Of Us Is The Killer,The Dillinger Escape Plan,2013.0,0.461,0.799,10.0,-5.696,1.0,0.0426,0.000572,2.59e-05,0.109,0.0978,127.947,3.4696166666666666,51
One Thousand,Juicy J,2013.0,0.896,0.89,10.0,-5.965,0.0,0.136,0.158,2.64e-06,0.0982,0.934,93.98,3.41755,31
One True Vine,Mavis Staples,2013.0,0.715,0.267,11.0,-12.727,1.0,0.129,0.512,0.00725,0.118,0.284,106.43,3.714,15
One Way Or Another (Teenage Kicks),One Direction,2013.0,0.489,0.867,4.0,-3.121,0.0,0.071,0.025,0.0,0.586,0.409,162.131,2.62155,66
One Way Trigger,The Strokes,2013.0,0.516,0.942,2.0,-4.113,1.0,0.036,0.000182,0.464,0.116,0.964,95.996,4.038216666666667,59
Only A Clown,Caitlin Rose,2013.0,0.496,0.877,4.0,-5.174,1.0,0.05,0.0115,0.0185,0.234,0.709,131.967,3.6311166666666668,15
Only Friend,The Temperance Movement,2013.0,0.52,0.743,7.0,-6.514,1.0,0.0651,0.0572,6.9e-06,0.109,0.794,143.891,4.479783333333334,35
Only One,Kanye West,2015.0,0.732,0.243,0.0,-6.023,1.0,0.0435,0.939,0.0,0.111,0.106,102.087,4.67045,60
Only One and Only You,Steven Curtis Chapman,2013.0,0.365,0.34,5.0,-8.284,1.0,0.0305,0.909,1.95e-06,0.182,0.357,78.653,3.59155,26
Only Teardrops,Emmelie de Forest,2013.0,0.586,0.855,0.0,-4.131,1.0,0.0583,0.0853,0.0,0.329,0.42,110.986,3.01955,47
Only You,Cheat Codes,2018.0,0.607,0.74,4.0,-4.793,0.0,0.172,0.0829,0.0,0.105,0.219,108.05,3.1566833333333335,47
Ooo la La,Robin Thicke,2013.0,0.683,0.831,2.0,-4.292,0.0,0.0424,0.0188,0.00084,0.316,0.615,109.975,4.648666666666666,26
Open Up (That's Enough),The Dead Weather,2014.0,0.365,0.792,9.0,-7.247,1.0,0.0716,0.102,6.5e-05,0.325,0.192,139.3,3.8491166666666667,7
Open Your Eyes,John Legend,2013.0,0.663,0.699,4.0,-5.505,1.0,0.0287,0.576,6.06e-06,0.237,0.611,97.046,3.1133333333333333,40
Opinion,Device,2013.0,0.43,0.976,1.0,-3.924,1.0,0.166,0.000825,0.0,0.333,0.511,163.983,3.87245,26
Opposite,Biffy Clyro,2013.0,0.295,0.439,5.0,-6.297,1.0,0.0285,0.000474,2.73e-06,0.114,0.171,99.941,3.917116666666667,23
Ordinary Love,U2,2017.0,0.617,0.621,11.0,-10.233,1.0,0.0306,0.0207,3.8e-05,0.0879,0.378,124.992,3.786216666666667,59
Oscar Wilde Gets Out,Elton John,2013.0,0.539,0.613,2.0,-8.496,0.0,0.0278,0.46,0.682,0.138,0.512,87.297,4.58845,19
Other Side Of Love,Sean Paul,2013.0,0.826,0.793,6.0,-3.645,0.0,0.047,0.00518,0.00347,0.05,0.261,119.972,3.09955,52
Our Time Is Now,Amy Grant,2013.0,0.58,0.675,8.0,-7.507,1.0,0.0262,0.0281,0.0,0.176,0.781,99.995,3.4362166666666667,8
Out Getting Ribs,King Krule,2013.0,0.509,0.403,2.0,-9.862,1.0,0.0299,0.619,0.000496,0.383,0.0838,117.241,4.266666666666667,57
Out Of Line,Device,2013.0,0.488,0.958,7.0,-4.147,1.0,0.083,6.99e-05,0.0,0.113,0.629,148.845,3.6806666666666668,40
Out Of Mind,Tove Lo,2015.0,0.698,0.772,6.0,-4.713,0.0,0.0493,0.00164,0.0,0.673,0.712,130.071,3.16645,27
Out Of My Head,John Newman,2013.0,0.329,0.36,7.0,-8.993,0.0,0.0338,0.0546,1.5e-06,0.108,0.168,128.636,3.844733333333333,37
Out Of My League,Fitz and the Tantrums,2013.0,0.545,0.968,9.0,-3.553,0.0,0.0853,0.0387,0.00325,0.331,0.527,169.965,3.4897666666666667,76
Out Of The Black,Neneh Cherry,2014.0,0.675,0.392,6.0,-9.914,0.0,0.0572,0.133,0.146,0.0665,0.448,122.44,5.254683333333333,12
Out Of The Woodwork,Courtney Barnett,2013.0,0.21,0.659,4.0,-6.37,0.0,0.0332,0.00692,0.00171,0.131,0.405,90.975,5.83955,29
Out of Time,Stone Temple Pilots,2013.0,0.328,0.951,8.0,-3.331,1.0,0.0826,4.22e-05,0.0,0.353,0.708,159.086,3.07155,31
Outlaw You,Shooter Jennings,2013.0,0.423,0.715,7.0,-6.534,1.0,0.0394,0.0407,0.0,0.106,0.681,178.097,4.330883333333333,33
Outstanding In Our Field,Brad Paisley,2013.0,0.56,0.913,9.0,-4.463,1.0,0.0788,0.194,4.01e-06,0.464,0.856,90.001,4.03445,27
Overcomer,Mandisa,2013.0,0.697,0.944,7.0,-2.796,0.0,0.0327,0.00173,0.000162,0.32,0.846,119.994,3.727116666666667,57
Overdose,Alessia Cara,2015.0,0.556,0.747,11.0,-4.568,0.0,0.0511,0.0169,0.0,0.439,0.343,108.026,3.477333333333333,44
Overgrown,James Blake,2013.0,0.345,0.429,9.0,-10.421,0.0,0.0323,0.726,0.0274,0.106,0.129,137.097,5.00845,45
Pacific Rim,Ramin Djawadi,2013.0,0.566,0.686,7.0,-9.324,1.0,0.0466,0.2,0.9,0.109,0.527,85.964,4.923783333333334,58
Pale Green Ghosts,John Grant,2013.0,0.69,0.421,2.0,-10.904,1.0,0.0945,0.0135,0.0569,0.0525,0.575,181.99,6.063116666666667,18
Papaoutai,Stromae,2013.0,0.734,0.809,10.0,-7.264,0.0,0.0839,0.0266,0.0,0.0642,0.254,116.022,3.8691166666666668,56
Papi Pacify,FKA Twigs,2013.0,0.478,0.602,5.0,-7.655,0.0,0.0947,0.0685,0.0273,0.198,0.201,109.379,4.8985,36
Paradise (What About Us?),Within Temptation,2014.0,0.459,0.938,4.0,-3.532,0.0,0.0772,0.000582,0.000576,0.626,0.437,134.978,5.328216666666667,55
Paranoid,Post Malone,2018.0,0.625,0.536,0.0,-5.428,1.0,0.0776,0.038,2.31e-05,0.167,0.253,159.914,3.69645,66
Part Heart,Kate Nash,2013.0,0.473,0.403,0.0,-9.053,1.0,0.0738,0.134,0.00371,0.098,0.652,204.017,3.1222166666666666,18
Part II,Paramore,2013.0,0.435,0.896,2.0,-5.014,0.0,0.0601,0.000666,0.000227,0.104,0.49,158.963,4.687333333333333,53
